1.12212, 0.0577443, -5.80776, -5.80776, -1.60705, -1.60705
1.12339, 0.0418266, -5.81216, -5.81216, -1.16231, -1.16231
1.12442, 0.0258985, -5.81535, -5.81535, -0.718627, -0.718627
1.12522, 0.00996338, -5.81732, -5.81732, -0.27606, -0.27606
1.12578, -0.00597551, -5.81807, -5.81807, 0.16533, 0.16533
1.12611, -0.0219148, -5.81762, -5.81762, 0.605485, 0.605485
1.12621, -0.0378512, -5.81596, -5.81596, 1.04435, 1.04435
1.12607, -0.0537814, -5.8131, -5.8131, 1.48186, 1.48186
1.12571, -0.0697022, -5.80904, -5.80904, 1.91796, 1.91796
1.1251, -0.0856102, -5.80378, -5.80378, 2.35259, 2.35259
1.12427, -0.101502, -5.79734, -5.79734, 2.78571, 2.78571
1.1232, -0.117375, -5.78971, -5.78971, 3.21725, 3.21725
1.12191, -0.133225, -5.78089, -5.78089, 3.64716, 3.64716
1.12038, -0.149049, -5.7709, -5.7709, 4.07539, 4.07539
1.11862, -0.164845, -5.75973, -5.75973, 4.50188, 4.50188
1.11663, -0.180608, -5.7474, -5.7474, 4.92658, 4.92658
1.11441, -0.196336, -5.7339, -5.7339, 5.34944, 5.34944
1.11197, -0.212025, -5.71925, -5.71925, 5.77041, 5.77041
1.10929, -0.227672, -5.70344, -5.70344, 6.18944, 6.18944
1.10639, -0.243275, -5.68648, -5.68648, 6.60647, 6.60647
1.10327, -0.25883, -5.66838, -5.66838, 7.02147, 7.02147
1.09992, -0.274333, -5.64914, -5.64914, 7.43437, 7.43437
1.09634, -0.289782, -5.62878, -5.62878, 7.84513, 7.84513
1.09254, -0.305174, -5.60728, -5.60728, 8.2537, 8.2537
1.08852, -0.320506, -5.58467, -5.58467, 8.66004, 8.66004
1.08428, -0.335774, -5.56094, -5.56094, 9.0641, 9.0641
1.07982, -0.350975, -5.53611, -5.53611, 9.46583, 9.46583
1.07514, -0.366107, -5.51018, -5.51018, 9.86518, 9.86518
1.07024, -0.381166, -5.48315, -5.48315, 10.2621, 10.2621
1.06512, -0.39615, -5.45503, -5.45503, 10.6566, 10.6566
1.05979, -0.411055, -5.42584, -5.42584, 11.0485, 11.0485
1.05424, -0.425879, -5.39557, -5.39557, 11.4379, 11.4379
1.04849, -0.440619, -5.36423, -5.36423, 11.8247, 11.8247
1.04251, -0.455271, -5.33183, -5.33183, 12.2088, 12.2088
1.03633, -0.469833, -5.29839, -5.29839, 12.5903, 12.5903
1.02994, -0.484302, -5.26389, -5.26389, 12.969, 12.969
1.02334, -0.498675, -5.22836, -5.22836, 13.3449, 13.3449
1.01654, -0.512949, -5.1918, -5.1918, 13.7181, 13.7181
1.00953, -0.527121, -5.15421, -5.15421, 14.0883, 14.0883
1.00231, -0.54119, -5.11562, -5.11562, 14.4557, 14.4557
0.9949, -0.555151, -5.07601, -5.07601, 14.82, 14.82
0.987285, -0.569002, -5.03541, -5.03541, 15.1815, 15.1815
0.979471, -0.582741, -4.99382, -4.99382, 15.5398, 15.5398
0.971461, -0.596364, -4.95124, -4.95124, 15.8951, 15.8951
0.963255, -0.609869, -4.90769, -4.90769, 16.2473, 16.2473
0.954856, -0.623254, -4.86318, -4.86318, 16.5963, 16.5963
0.946265, -0.636516, -4.81771, -4.81771, 16.9421, 16.9421
0.937484, -0.649651, -4.77129, -4.77129, 17.2847, 17.2847
0.928515, -0.662659, -4.72394, -4.72394, 17.624, 17.624
0.91936, -0.675535, -4.67565, -4.67565, 17.96, 17.96
0.910021, -0.688277, -4.62645, -4.62645, 18.2926, 18.2926
0.900498, -0.700884, -4.57633, -4.57633, 18.6218, 18.6218
0.890796, -0.713352, -4.52531, -4.52531, 18.9476, 18.9476
0.880914, -0.725679, -4.4734, -4.4734, 19.2698, 19.2698
0.870856, -0.737862, -4.42061, -4.42061, 19.5886, 19.5886
0.860624, -0.7499, -4.36694, -4.36694, 19.9037, 19.9037
0.850219, -0.76179, -4.31241, -4.31241, 20.2153, 20.2153
0.839644, -0.773529, -4.25702, -4.25702, 20.5232, 20.5232
0.8289, -0.785115, -4.2008, -4.2008, 20.8275, 20.8275
0.81799, -0.796546, -4.14374, -4.14374, 21.128, 21.128
0.806916, -0.807819, -4.08585, -4.08585, 21.4247, 21.4247
0.795681, -0.818933, -4.02715, -4.02715, 21.7176, 21.7176
0.784286, -0.829884, -3.96765, -3.96765, 22.0067, 22.0067
0.772734, -0.840672, -3.90736, -3.90736, 22.2919, 22.2919
0.761026, -0.851294, -3.84629, -3.84629, 22.5731, 22.5731
0.749167, -0.861747, -3.78444, -3.78444, 22.8504, 22.8504
0.737156, -0.872029, -3.72184, -3.72184, 23.1237, 23.1237
0.724998, -0.882139, -3.65849, -3.65849, 23.3929, 23.3929
0.712695, -0.892075, -3.5944, -3.5944, 23.658, 23.658
0.700248, -0.901834, -3.52958, -3.52958, 23.9191, 23.9191
0.687661, -0.911414, -3.46405, -3.46405, 24.1759, 24.1759
0.674935, -0.920814, -3.39781, -3.39781, 24.4285, 24.4285
0.662074, -0.930031, -3.33088, -3.33088, 24.6769, 24.6769
0.64908, -0.939064, -3.26328, -3.26328, 24.921, 24.921
0.635955, -0.947911, -3.195, -3.195, 25.1607, 25.1607
0.622702, -0.95657, -3.12607, -3.12607, 25.3961, 25.3961
0.609324, -0.965039, -3.05649, -3.05649, 25.6271, 25.6271
0.595823, -0.973317, -2.98628, -2.98628, 25.8536, 25.8536
0.582202, -0.981402, -2.91545, -2.91545, 26.0757, 26.0757
0.568463, -0.989291, -2.844, -2.844, 26.2932, 26.2932
0.55461, -0.996984, -2.77197, -2.77197, 26.5061, 26.5061
0.540645, -1.00448, -2.69935, -2.69935, 26.7145, 26.7145
